conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1877011258861396267,Thu Jan 09 19:40:23 +0000 2025,0,@RahmahSeikha Dampak gabung BRICS bisa dorong bisnis lokal jadi go internasional. Berharap ekonomi kita makin bergairah,1877440299993096335,,RahmahSeikha,in,,0,0,0,https://x.com/gara_prasasta/status/1877440299993096335,1701008955584176128,gara_prasasta
1877389816284983372,Thu Jan 09 16:19:47 +0000 2025,0,Wkwkwkwkwkwwkkk lo gabung BRICS sih Diusik kan akhirnya Failed State incoming . . . .,1877389816284983372,,,in,Field,0,0,0,https://x.com/ClimateChqnge/status/1877389816284983372,49297729,ClimateChqnge
1877011258861396267,Thu Jan 09 15:46:36 +0000 2025,0,@RahmahSeikha BRICS kasih akses bagi Indonesia untuk gabung dalam diskusi strategis global. Harap bisa ambil manfaat terbaiknya,1877381467971399756,,RahmahSeikha,in,,0,0,0,https://x.com/cia_hariyah/status/1877381467971399756,1704042024423526400,cia_hariyah
1877011258861396267,Thu Jan 09 15:41:39 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia sejajar dengan negara-negara besar peluang berkembang makin besar,1877380222611267848,,RahmahSeikha,in,,0,0,0,https://x.com/abram_manihuruk/status/1877380222611267848,1704028845513596928,abram_manihuruk
1877011258861396267,Thu Jan 09 15:31:59 +0000 2025,0,@RahmahSeikha Gabung BRICS potensi akses Indonesia ke proyek-proyek multinasional makin besar,1877377788237279374,,RahmahSeikha,in,,0,0,0,https://x.com/ana_astuti45/status/1877377788237279374,1703978475122765824,ana_astuti45
1877011258861396267,Thu Jan 09 15:26:31 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia optimis mampu bawa perubahan positif dalam pola perdagangan global,1877376413738873090,,RahmahSeikha,in,,0,0,0,https://x.com/noah_ajartambun/status/1877376413738873090,1703676051581542400,noah_ajartambun
1877370653529223241,Thu Jan 09 15:03:38 +0000 2025,0,Indonesia gabung BRICS apa aja sih manfaatnya untuk kita? Seberapa besar pengaruhnya untuk Indonesia? Yuk temukan jawabannya lewat video berikut! #GarudaTV #Laporan8 #viral #BRICS #vberitaterbaru https://t.co/JFDs7q6OAi,1877370653529223241,https://pbs.twimg.com/ext_tw_video_thumb/1877370412860059650/pu/img/_Uh4hRCBt_2lBLyX.jpg,,in,Indonesia,0,0,0,https://x.com/garudatvnews/status/1877370653529223241,502140136,garudatvnews
1876525084510495085,Thu Jan 09 14:14:06 +0000 2025,1,@alfinfbasundoro @Trystanto2 Melihat tingkah Cina di Laut Natuna Utara jelas-jelas ancaman nyata +62 tidak wajar gabung BRICS,1877358187218624590,,alfinfbasundoro,in,,0,1,0,https://x.com/_rafeigh_/status/1877358187218624590,249095742,_rafeigh_
1877356359353520330,Thu Jan 09 14:06:50 +0000 2025,27,Gw makin yakin ini kita gabung BRICS karena potensi US ngracau sampe 4 tahun mendatang Panama canada UK Denmark Mexico langsung apply BRICS biar ga diakuisisi US Kocak kalo bener ,1877356359353520330,,,in,"Melbourne, Victoria",0,4,5,https://x.com/eDzulfikar/status/1877356359353520330,79852526,eDzulfikar
1877355521226977447,Thu Jan 09 14:03:30 +0000 2025,0,Luhut Jabarkan Keuntungan Indonesia Gabung BRICS https://t.co/woOxwe1suX via @InvestorID,1877355521226977447,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/InvestorID/status/1877355521226977447,238091066,InvestorID
1877355032540217426,Thu Jan 09 14:01:33 +0000 2025,0,Video: RI Resmi Gabung BRICS Hubungan dengan AS Aman? https://t.co/l9UkYV9BxV,1877355032540217426,,,in,Jakarta Capital Region,0,0,0,https://x.com/cnbcindonesia/status/1877355032540217426,847372542830444544,cnbcindonesia
1877314045784523242,Thu Jan 09 11:18:41 +0000 2025,0,Fraksi Gerindra soal Indonesia Gabung BRICS: Wujud Sejati Politik Bebas Aktif https://t.co/AYKlqbl05b #DPRRI #brics #IndonesiaGabungBRICS #BudisatrioDjiwandono,1877314045784523242,,,in,Jakarta,0,0,0,https://x.com/gemaposID/status/1877314045784523242,1183693365449084928,gemaposID
1877011258861396267,Thu Jan 09 10:34:05 +0000 2025,0,@RahmahSeikha Dengan gabung BRICS Indonesia bisa maksimalkan perannya di ekonomi global,1877302820799488191,,RahmahSeikha,in,,0,0,0,https://x.com/arhan_suripto/status/1877302820799488191,1703975537037983744,arhan_suripto
1877275313836589397,Thu Jan 09 10:26:08 +0000 2025,33,@BudiBukanIntel salah sendiri milih gabung BRICS yang di dalemnya ada China si negara parasit,1877300819558588551,,BudiBukanIntel,in,,0,2,3,https://x.com/introkamvret/status/1877300819558588551,1448616803140194306,introkamvret
1877299338365325581,Thu Jan 09 10:20:15 +0000 2025,0,RI Gabung BRICS Luhut Ungkap Dapat Perluas Akses Pasar https://t.co/lBugH13TQL,1877299338365325581,,,in,"Bogor, Indonesia",0,0,0,https://x.com/MediaVoi/status/1877299338365325581,1578222594,MediaVoi
1876526546892263559,Thu Jan 09 10:04:17 +0000 2025,0,@unitedattackID Wah keren banget nih kalau Indonesia bisa gabung BRICS! Semoga bisa memberikan manfaat yang besar buat negara kita.,1877295319118917701,,unitedattackID,in,Jatim,0,0,0,https://x.com/CindyIsnainiWG/status/1877295319118917701,349991675,CindyIsnainiWG
1876555207951413588,Thu Jan 09 10:01:48 +0000 2025,0,@msianaffairs @famajiid Katanya sudah di-approved membership-nya di BRICS Summit 2023 itu tapi Indonesia meminta ke BRICS untuk formally gabung setelah pemilihan Presiden yang baru. Ini semuanya dirahasiakan sebelumnya berarti kan?,1877294693374976100,,msianaffairs,in,,0,0,0,https://x.com/RooneySianny/status/1877294693374976100,1189845201466122241,RooneySianny
1877293582119276683,Thu Jan 09 09:57:23 +0000 2025,0,Luhut Lempar Sinyal RI Bisa Beli Minyak Rusia Usai Gabung BRICS https://t.co/nFEUjjjUd9,1877293582119276683,,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1877293582119276683,1582972008479920129,BloombergTZ
1877011258861396267,Thu Jan 09 09:42:09 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS seperti ikut turnamen besar. Semoga bisa bentuk aliansi strategis dan bawa manfaat nyata,1877289752140873958,,RahmahSeikha,in,,0,0,0,https://x.com/wirya_sihopan/status/1877289752140873958,1711942211200483328,wirya_sihopan
1877286671718240392,Thu Jan 09 09:29:55 +0000 2025,0,RI Gabung BRICS: Peluang Buat Kerja Sama Biodiesel https://t.co/LWd4jyi3B2,1877286671718240392,,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1877286671718240392,1582972008479920129,BloombergTZ
1876555207951413588,Thu Jan 09 09:28:14 +0000 2025,0,@msianaffairs @famajiid Ya cuma tetap bingung &amp; jadi misteri aja kok tidak ada pemberitaannya sudah apply buat gabung BRICS. Malah Jokowi di BRICS Summit 2023 di Afrika itu bilang bahwa Indonesia belum apply &amp; masih mikir2 untuk gabung BRICS tidak mau terburu-buru katanya. Ini sangat membingungkan.,1877286246466162789,,msianaffairs,in,,0,1,0,https://x.com/RooneySianny/status/1877286246466162789,1189845201466122241,RooneySianny
1877011258861396267,Thu Jan 09 09:26:15 +0000 2025,0,@RahmahSeikha Gabung BRICS bawa peluang riset dan pengembangan untuk Indonesia,1877285749961134373,,RahmahSeikha,in,,0,0,0,https://x.com/bagas_p245/status/1877285749961134373,1699717733649362944,bagas_p245
1877186828568072208,Thu Jan 09 09:19:09 +0000 2025,1,@nousername2202 @RadityoDharmaP Mungkin bisa dibantu jelasin mas gimana caranya kita bisa dapet duit dengan gabung BRICS? Apakah dengan tidak gabung BRICS kita nggak dapet duit? ,1877283963653300659,,nousername2202,in,,0,1,0,https://x.com/cokpan/status/1877283963653300659,1722267865,cokpan
1877279335863792067,Thu Jan 09 09:00:46 +0000 2025,0,Ga ada pengaruhnya samsek lagian currency USD-CNY Masih gede USD jauh. trs Indonesia baru gabung January it means data e mek sedikit dan Indonesia waktu gabung ga menyinggung soal dedolarisasi jdi kek percuma. US mah gertak tok ga seng ngapa in ke BRICS iku aja ulah e Trump https://t.co/oFdmhjs6uu,1877279335863792067,https://pbs.twimg.com/media/Gg1vmTObIAAuC7x.jpg,,in,,0,0,0,https://x.com/hikunnaa/status/1877279335863792067,1262014872897728513,hikunnaa
1876526546892263559,Thu Jan 09 09:00:11 +0000 2025,0,@unitedattackID Keren banget kalau Indonesia bisa gabung BRICS pasti bakal ada banyak manfaatnya. Semoga bisa terwujud ya!,1877279188287189436,,unitedattackID,in,Banten,0,0,0,https://x.com/alanarocksyeah/status/1877279188287189436,956193784722796549,alanarocksyeah
1877219696199528798,Thu Jan 09 08:55:42 +0000 2025,49,@madokafc1 udh begini gabung BRICS terasa gak goblok goblok amat,1877278059016945890,,madokafc1,in,"Bandar Lampung, Lampung",0,0,0,https://x.com/Naka_Kyotaru/status/1877278059016945890,419239138,Naka_Kyotaru
1877277955333726398,Thu Jan 09 08:55:17 +0000 2025,0,Indonesia Resmi Gabung BRICS Demokrat: Langkah Besar untuk Masa Depan Ekonomi Global https://t.co/JyaHTAP2NV,1877277955333726398,,,in,,0,0,0,https://x.com/TajukNasional/status/1877277955333726398,729309555486642176,TajukNasional
1877011258861396267,Thu Jan 09 08:51:53 +0000 2025,0,@RahmahSeikha Gabung dengan BRICS ekonomi Indonesia bisa lebih siap hadapi tantangan global. Harapannya infrastruktur kita makin solid,1877277098777174234,,RahmahSeikha,in,,0,0,0,https://x.com/dian_purwanti7/status/1877277098777174234,1711941914461933569,dian_purwanti7
1877011258861396267,Thu Jan 09 08:50:13 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS semoga ada perubahan positif dalam sektor industri kreatif kita,1877276679644549448,,RahmahSeikha,in,,0,0,0,https://x.com/budianto_purnam/status/1877276679644549448,1699156349899472897,budianto_purnam
1877276625571549656,Thu Jan 09 08:50:00 +0000 2025,0,Indonesia Gabung BRICS DPR: Bisa Perkuat Diplomasi Global #beritanasional #kamis #BRICS #DPRRI #diplomasiglobal #PKB #komisi1 #ekonomi https://t.co/0ssvV6zo6K,1877276625571549656,,,in,,0,0,0,https://x.com/NasionalBerita_/status/1877276625571549656,1769451991124832257,NasionalBerita_
1877011258861396267,Thu Jan 09 08:27:24 +0000 2025,0,@RahmahSeikha Gabung BRICS adalah harapan baru buat sektor ekonomi kreatif Indonesia. Semoga bawa kemajuan buat semuanya,1877270937227125156,,RahmahSeikha,in,,0,0,0,https://x.com/rina_ksmwatii/status/1877270937227125156,1698990227640160256,rina_ksmwatii
1877264605149270311,Thu Jan 09 08:02:14 +0000 2025,0,Indonesia Gabung BRICS: Semakin Tersandera Perangkap China? https://t.co/gQaNWGbA24,1877264605149270311,,,in,,0,0,2,https://x.com/ronavioleta/status/1877264605149270311,485385284,ronavioleta
1877263739105259746,Thu Jan 09 07:58:47 +0000 2025,0,Gabung BRICS RI Harus Mampu Raih Manfaat Ekonomi dan Tekan Risiko Politik Global https://t.co/TM7IAMbNkH,1877263739105259746,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1877263739105259746,305657272,ilhamiasnawi
1877011258861396267,Thu Jan 09 07:55:34 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS ekonomi makin kuat kesempatan kolaborasi makin luas. Harapan masa depan cerah,1877262928128122915,,RahmahSeikha,in,,0,0,0,https://x.com/suharto_sutedja/status/1877262928128122915,1698949721849810944,suharto_sutedja
1877259942001795218,Thu Jan 09 07:43:42 +0000 2025,0,Luhut menyebut RI tak takut dikucilkan AS karena gabung ke BRICS. https://t.co/vnJPJCvnvo,1877259942001795218,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/detikfinance/status/1877259942001795218,135795460,detikfinance
1877259493794320657,Thu Jan 09 07:41:55 +0000 2025,0,Gabung BRICS Indonesia Bakal Impor Minyak dari Rusia? https://t.co/7Z1JMmBzqf,1877259493794320657,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1877259493794320657,305657272,ilhamiasnawi
1877259443013898546,Thu Jan 09 07:41:43 +0000 2025,0,Luhut Bongkar Keuntungan Indonesia Gabung BRICS https://t.co/nxDIQbXcO8,1877259443013898546,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1877259443013898546,305657272,ilhamiasnawi
1877259321588805844,Thu Jan 09 07:41:14 +0000 2025,0,Sederet Risiko Jika RI Berani Beli Minyak Rusia Usai Gabung BRICS https://t.co/x0WobW5bXd,1877259321588805844,,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1877259321588805844,1582972008479920129,BloombergTZ
1877259162775642384,Thu Jan 09 07:40:36 +0000 2025,0,Resmi Gabung BRICS Kementerian ESDM Bidik Potensi Pasar India dan Tiongkok Kamis 09/01/2025 08:19 WIB https://t.co/6vQ03rfZto,1877259162775642384,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1877259162775642384,305657272,ilhamiasnawi
1877251839457927608,Thu Jan 09 07:11:30 +0000 2025,0,FYI Akhrinya Indonesia resmi gabung BRICS sebagai anggota penuh. #SebuahUtasID https://t.co/9qLlj9dlUy,1877251839457927608,https://pbs.twimg.com/media/Gg1UG_iawAEFRG0.png,,in,,0,1,0,https://x.com/SebuahUtasID/status/1877251839457927608,1268696893,SebuahUtasID
1877011258861396267,Thu Jan 09 07:02:41 +0000 2025,0,@RahmahSeikha Gabung BRICS ibarat masuk geng elite dunia. Semoga ekonomi Indonesia makin kuat dan rakyat makin sejahtera,1877249620369182970,,RahmahSeikha,in,,0,0,0,https://x.com/lasmanto_karja/status/1877249620369182970,1709455866221789184,lasmanto_karja
1877249075701231780,Thu Jan 09 07:00:31 +0000 2025,0,Ini Positif Negatifnya Indonesia Gabung dengan BRICS - https://t.co/q66qvgCilW https://t.co/5AU7eG9uRx,1877249075701231780,https://pbs.twimg.com/media/Gg1UFcsaMAM1cyr.jpg,,in,"Surakarta, Jawa Tengah",0,0,0,https://x.com/Joglosemarnews/status/1877249075701231780,949224511508955136,Joglosemarnews
1877241683068248251,Thu Jan 09 06:31:09 +0000 2025,0,RI Resmi Gabung BRICS Bakal Punya Nyali Beli Minyak Rusia? https://t.co/m85vGs9j8f,1877241683068248251,,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1877241683068248251,1582972008479920129,BloombergTZ
1877011258861396267,Thu Jan 09 06:27:26 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia siap menghadirkan inovasi dengan kebijakan ekonomi yang lebih berani dan adaptif,1877240747780350049,,RahmahSeikha,in,,0,0,0,https://x.com/ilham_anggraa/status/1877240747780350049,1703974781547356160,ilham_anggraa
1877011258861396267,Thu Jan 09 05:35:58 +0000 2025,0,@RahmahSeikha Gabung BRICS harapan cerah untuk masa depan Indonesia yang lebih bersinergi internasional,1877227797434786294,,RahmahSeikha,in,,0,0,0,https://x.com/desi_omara/status/1877227797434786294,1708742133862313984,desi_omara
1877011258861396267,Thu Jan 09 05:24:08 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia bisa jadi platform memperkuat supremasi hukum dan tata kelola pemerintahan baik,1877224818778546651,,RahmahSeikha,in,,0,0,0,https://x.com/jeremy_mani12/status/1877224818778546651,1699070632460521472,jeremy_mani12
1877011258861396267,Thu Jan 09 05:08:41 +0000 2025,0,@RahmahSeikha Gabung dengan BRICS Indonesia berharap untuk perkuat ekosistem ekonomi digital,1877220930360947017,,RahmahSeikha,in,,0,0,0,https://x.com/siti_prastuti/status/1877220930360947017,1698991115406544896,siti_prastuti
1877011258861396267,Thu Jan 09 04:24:54 +0000 2025,0,@RahmahSeikha Gabung BRICS bukan cuma soal ekonomi tapi juga soal bagaimana kita menjaga hubungan internasional kita,1877209912855388560,,RahmahSeikha,in,,0,0,0,https://x.com/jaya_kusmo2/status/1877209912855388560,1711612004920913920,jaya_kusmo2
1877011258861396267,Thu Jan 09 04:08:49 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS kayak naik panggung dunia. Semoga bisa jaga keseimbangan ekonomi dan sosial,1877205863892439389,,RahmahSeikha,in,,0,0,0,https://x.com/gaduh_ikhsansi/status/1877205863892439389,1710154227128160256,gaduh_ikhsansi
1877011258861396267,Thu Jan 09 04:01:31 +0000 2025,0,@RahmahSeikha Harapan ekonomi Indonesia setelah gabung BRICS: lebih inklusif dan progresif,1877204028972523684,,RahmahSeikha,in,,0,0,0,https://x.com/ellis_winarsih/status/1877204028972523684,1699015950954319872,ellis_winarsih
1877011258861396267,Thu Jan 09 03:49:48 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia siap hadapi revolusi industri 4.0 dengan lebih percaya diri,1877201077050675395,,RahmahSeikha,in,,0,0,0,https://x.com/eka_luda/status/1877201077050675395,1711250774246981632,eka_luda
1877011258861396267,Thu Jan 09 03:29:05 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS jalan menuju kemakmuran bersama makin terbuka,1877195867066630324,,RahmahSeikha,in,,0,0,0,https://x.com/warji_rangga/status/1877195867066630324,1709088184339222528,warji_rangga
1877011258861396267,Thu Jan 09 03:28:08 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia makin berpeluang jadi pemimpin dalam ekonomi global,1877195625965441414,,RahmahSeikha,in,,0,0,0,https://x.com/cemeti_prakus77/status/1877195625965441414,1709093760796389376,cemeti_prakus77
1876525084510495085,Thu Jan 09 03:23:34 +0000 2025,1,@alfinfbasundoro @Trystanto2 melihat tingkah amerika indonesia tepat gabung brics,1877194478831726892,,alfinfbasundoro,in,"Moscow, Russia",1,0,0,https://x.com/cimonjek_phd/status/1877194478831726892,184198783,cimonjek_phd
1877011258861396267,Thu Jan 09 03:23:12 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS optimisme untuk kesejahteraan yang lebih baik,1877194383105110527,,RahmahSeikha,in,,0,0,0,https://x.com/diah_usamah31/status/1877194383105110527,1710127651883773952,diah_usamah31
1877011258861396267,Thu Jan 09 03:21:18 +0000 2025,0,@RahmahSeikha Gabung BRICS daya tawar Indonesia di ekonomi dunia makin kuat. Harapannya bisa membawa perubahan positif yang nyata,1877193905034191283,,RahmahSeikha,in,,0,0,0,https://x.com/kusmawijaya_sut/status/1877193905034191283,1699011670465761280,kusmawijaya_sut
1877011258861396267,Thu Jan 09 03:17:15 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia berpotensi dorong pertumbuhan ekonomi inklusif dan berkelanjutan untuk kesejahteraan rakyat,1877192888225874164,,RahmahSeikha,in,,0,0,0,https://x.com/endra_uta/status/1877192888225874164,1711217786268381184,endra_uta
1877011258861396267,Thu Jan 09 03:14:43 +0000 2025,1,@RahmahSeikha Gabung BRICS Indonesia punya posisi tawar lebih di pasar ekonomi dunia. Harapannya bisa disalurkan ke bidang yang tepat,1877192248049172655,,RahmahSeikha,in,,0,0,0,https://x.com/hana_dinafuji/status/1877192248049172655,1711220599690059776,hana_dinafuji
1877011258861396267,Thu Jan 09 03:14:24 +0000 2025,0,@RahmahSeikha Gabung BRICS bikin Indonesia ikut dalam lingkaran elite ekonomi. Semoga juga beri dampak positif untuk kesejahteraan rakyat,1877192171238936953,,RahmahSeikha,in,,0,0,0,https://x.com/azalea_hariyah/status/1877192171238936953,1711231609738088448,azalea_hariyah
1877011258861396267,Thu Jan 09 03:13:45 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS semoga bisa lebih berdaya di pasar internasional,1877192007669501953,,RahmahSeikha,in,,0,0,0,https://x.com/farah_wahyuni34/status/1877192007669501953,1698978402248888320,farah_wahyuni34
1877011258861396267,Thu Jan 09 03:11:53 +0000 2025,0,@RahmahSeikha Kalau Indonesia gabung BRICS bayangkan banyak kesempatan baru buat usaha lokal. Semoga Indonesia bisa jadi lebih inovatif,1877191536800112852,,RahmahSeikha,in,,0,0,0,https://x.com/danang_mandla/status/1877191536800112852,1711578731456999424,danang_mandla
1877011258861396267,Thu Jan 09 03:11:13 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia punya jembatan ke pasar yang lebih luas. Harapannya besar kecil bisa makin kompetitif,1877191367425728938,,RahmahSeikha,in,,0,0,0,https://x.com/abraham_siam44/status/1877191367425728938,1698915447553597440,abraham_siam44
1877011258861396267,Thu Jan 09 03:09:58 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS potensi ekonomi makin besar dan harapan dunia lebih cerah,1877191054752891004,,RahmahSeikha,in,,0,0,0,https://x.com/dirga_jenaka35/status/1877191054752891004,1709043596626919425,dirga_jenaka35
1877011258861396267,Thu Jan 09 03:03:03 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia optimis bisa jadi bagian dari rezim perdagangan global baru,1877189315156918380,,RahmahSeikha,in,,0,0,0,https://x.com/tami_wijayanti9/status/1877189315156918380,1698920874060161024,tami_wijayanti9
1877011258861396267,Thu Jan 09 03:02:57 +0000 2025,0,@RahmahSeikha Gabung BRICS pintu terbuka bagi Indonesia untuk tingkatkan konektivitas digital global,1877189286694396082,,RahmahSeikha,in,,0,0,0,https://x.com/gilang_bakiadi7/status/1877189286694396082,1711267052491853824,gilang_bakiadi7
1877011258861396267,Thu Jan 09 02:55:14 +0000 2025,0,@RahmahSeikha Gabung BRICS bikin Indonesia lebih berpengaruh global peluang kerja sama banyak,1877187345918623953,,RahmahSeikha,in,,0,0,0,https://x.com/aditya_habibii/status/1877187345918623953,1711226804978307072,aditya_habibii
1877011258861396267,Thu Jan 09 02:54:03 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS jadi katalisator pengembangan teknologi masa depan,1877187046718026154,,RahmahSeikha,in,,0,0,0,https://x.com/leyla_eryna/status/1877187046718026154,1701446947780087808,leyla_eryna
1877186224781205541,Thu Jan 09 02:50:47 +0000 2025,1,Indonesia Resmi Gabung BRICS Marwan Cik Asan: Langkah Strategis Indonesia Menatap Masa Depan via @kedaipenacom https://t.co/XWWaxg38dm,1877186224781205541,,,in,Indonesia,0,0,0,https://x.com/KedaiPenaCom/status/1877186224781205541,793719410275983361,KedaiPenaCom
1877011258861396267,Thu Jan 09 02:44:48 +0000 2025,0,@RahmahSeikha Gabung BRICS bikin Indonesia punya harapan baru soal keberlanjutan ekonomi,1877184720171081900,,RahmahSeikha,in,,0,0,0,https://x.com/suhendra_budi08/status/1877184720171081900,1698946068443262976,suhendra_budi08
1877011258861396267,Thu Jan 09 02:43:40 +0000 2025,0,@RahmahSeikha Gabung BRICS bikin ekonomi Indonesia bisa lebih cepat adaptasi dengan perubahan global. Harapannya jadi lebih tangguh,1877184434094395813,,RahmahSeikha,in,,0,0,0,https://x.com/cengkir_mud616/status/1877184434094395813,1710168801973796864,cengkir_mud616
1877011258861396267,Thu Jan 09 02:40:04 +0000 2025,0,@RahmahSeikha Gabung BRICS bikin harapan baru bukan cuma soal ekonomi besar tapi juga kesejahteraan rakyat,1877183527822708993,,RahmahSeikha,in,,0,0,0,https://x.com/ervid_fari/status/1877183527822708993,1708744131139514368,ervid_fari
1877183223467290706,Thu Jan 09 02:38:51 +0000 2025,6,Kita gabung BRICS mah tujuan utamanya ya karena ekonomi. Narasi global south atau influence mostly cuma hot air utk appease domestic audience. Inget Bowo target ekonominya tinggi &amp; perlu banyak duit.,1877183223467290706,,,in,Restricted Area,0,2,1,https://x.com/nousername2202/status/1877183223467290706,1568805631511113730,nousername2202
1877011258861396267,Thu Jan 09 02:38:04 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS peluang pendidikan internasional bisa lebih luas. Harapannya kualitas SDM kita meningkat,1877183027102552481,,RahmahSeikha,in,,0,0,0,https://x.com/pia_agns/status/1877183027102552481,1711264267062919168,pia_agns
1877011258861396267,Thu Jan 09 02:37:17 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia melangkah ke depan dengan tujuan ekonomi yang lebih baik,1877182827449495973,,RahmahSeikha,in,,0,0,0,https://x.com/yahyan_maji20/status/1877182827449495973,1708691806064717824,yahyan_maji20
1877011258861396267,Thu Jan 09 02:34:36 +0000 2025,0,@RahmahSeikha Gabung BRICS bikin Indonesia optimis dalam memperkaya keragaman ekonomi nasional,1877182155673006517,,RahmahSeikha,in,,0,0,0,https://x.com/denny_aria00/status/1877182155673006517,1843554358497349632,denny_aria00
1877011258861396267,Thu Jan 09 02:32:49 +0000 2025,0,@RahmahSeikha Gabung BRICS sinyal positif untuk perkembangan ekonomi berbasis inovasi,1877181703376052393,,RahmahSeikha,in,,0,0,0,https://x.com/paramita_h27/status/1877181703376052393,1709423206866780160,paramita_h27
1877011258861396267,Thu Jan 09 02:32:34 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia bisa belajar cara pegang peran besar di ekonomi dunia. Harapannya bisa jadi inspirasi,1877181641006752181,,RahmahSeikha,in,,0,0,0,https://x.com/carla_pa23/status/1877181641006752181,1709403856529195008,carla_pa23
1877011258861396267,Thu Jan 09 02:22:32 +0000 2025,0,@RahmahSeikha Gabung BRICS bisa bikin Indonesia lebih percaya diri bersaing di pasar global. Semoga ini juga bikin iklim bisnis lokal meningkat,1877179116778029096,,RahmahSeikha,in,,0,0,0,https://x.com/marsya_renita/status/1877179116778029096,1708684830333104128,marsya_renita
1877011258861396267,Thu Jan 09 02:19:23 +0000 2025,0,@RahmahSeikha Dengan gabung BRICS Indonesia tekad bangun ekonomi berkelanjutan dan inovatif,1877178324377575647,,RahmahSeikha,in,,0,0,0,https://x.com/fitria_titut/status/1877178324377575647,1710128063022014464,fitria_titut
1877011258861396267,Thu Jan 09 02:17:49 +0000 2025,0,@RahmahSeikha Gabung BRICS buat Indonesia lebih punya kesempatan untuk bangun kerjasama strategis baru. Harap bisa jadi benteng ekonomi,1877177929748140317,,RahmahSeikha,in,,0,0,0,https://x.com/rehan_paul5/status/1877177929748140317,1708687814714621952,rehan_paul5
1877011258861396267,Thu Jan 09 02:12:55 +0000 2025,0,@RahmahSeikha Dengan gabung BRICS Indonesia semakin siap hadapi tantangan pertumbuhan ekonomi,1877176697604173925,,RahmahSeikha,in,,0,0,0,https://x.com/lembah_hakim/status/1877176697604173925,1710128995696807936,lembah_hakim
1877011258861396267,Thu Jan 09 02:12:31 +0000 2025,0,@RahmahSeikha Gabung BRICS Indonesia makin kuat menghadapi disrupsi teknologi global,1877176598174032008,,RahmahSeikha,in,,0,0,0,https://x.com/nayla_ygwt/status/1877176598174032008,1708701913745924096,nayla_ygwt
1877011258861396267,Thu Jan 09 02:11:03 +0000 2025,0,@RahmahSeikha Indonesia gabung BRICS kayak ikut main di liga dunia harapan ekonomi local bisa makin jos,1877176225585606903,,RahmahSeikha,in,,0,0,0,https://x.com/ara_hita25/status/1877176225585606903,1701441338712162304,ara_hita25
1877175829039354133,Thu Jan 09 02:09:28 +0000 2025,0,Indonesia Resmi Gabung BRICS Ekonom Nilai Pertumbuhan Ekonomi Bisa Naik 0 3 Persen https://t.co/QXjPeC5UW9,1877175829039354133,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1877175829039354133,305657272,ilhamiasnawi
1877174375524249660,Thu Jan 09 02:03:41 +0000 2025,0,RI Gabung BRICS Airlangga Klaim Buka Akses Dagang &amp; Investasi https://t.co/4xRwlGvvgJ,1877174375524249660,,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1877174375524249660,1582972008479920129,BloombergTZ
